source	line	kind	declaration
component_traits.rs	5	trait-member	fn is_selected(&self) -> bool;
component_traits.rs	7	trait-member	fn secondary_selected(self, _: bool) -> Self {
component_traits.rs	14	public	pub trait Disableable {
component_traits.rs	15	trait-member	fn disabled(mut self, disabled: bool) -> Self;
component_traits.rs	22	public	pub trait FocusableExt: Sized {
component_traits.rs	23	trait-member	fn focus_ring(self, enabled: bool) -> Self;
component_traits.rs	24	trait-member	fn is_focus_ring_enabled(&self) -> bool;
component_traits.rs	28	public	pub trait Collapsible {
component_traits.rs	29	trait-member	fn collapsed(self, collapsed: bool) -> Self;
component_traits.rs	30	trait-member	fn is_collapsed(&self) -> bool;
date_picker.rs	20	public	pub struct DatePicker {
date_picker.rs	30	impl	impl DatePicker {
date_picker.rs	31	public	pub fn new(id: impl Into<ElementId>, focus_handle: &FocusHandle) -> Self {
date_picker.rs	42	public	pub fn open(mut self, open: bool) -> Self {
date_picker.rs	46	public	pub fn disabled(mut self, disabled: bool) -> Self {
date_picker.rs	50	public	pub fn on_open_change( mut self, handler: impl Fn(bool, &mut Window, &mut App) + 'static, ) -> Self {
date_picker.rs	58	impl	impl Styled for DatePicker {
date_picker.rs	63	impl	impl ParentElement for DatePicker {
date_picker.rs	68	impl	impl InteractiveElement for DatePicker {
date_picker.rs	78	impl	impl StatefulInteractiveElement for DatePicker {}
date_picker.rs	79	impl	impl RenderOnce for DatePicker {
dialog.rs	26	public	pub enum DialogChangeReason {
dialog.rs	35	public	pub struct DialogHandle {
dialog.rs	40	impl	impl DialogHandle {
dialog.rs	41	public	pub fn new(open: bool) -> Self {
dialog.rs	47	public	pub fn is_open(&self) -> bool {
dialog.rs	50	public	pub fn open(&self, window: &mut Window, cx: &mut App) {
dialog.rs	53	public	pub fn close(&self, window: &mut Window, cx: &mut App) {
dialog.rs	89	public	pub fn init(cx: &mut App) {
dialog.rs	96	impl	impl Dialog {
dialog.rs	97	public	pub fn on_ok( mut self, handler: impl Fn(&ClickEvent, &mut Window, &mut App) -> bool + 'static, ) -> Self {
dialog.rs	105	public	pub fn on_cancel( mut self, handler: impl Fn(&ClickEvent, &mut Window, &mut App) -> bool + 'static, ) -> Self {
dialog.rs	113	public	pub fn on_close( mut self, handler: impl Fn(&ClickEvent, &mut Window, &mut App) + 'static, ) -> Self {
dialog.rs	124	public	pub struct Dialog {
dialog.rs	147	public	pub struct DialogTrigger {
dialog.rs	153	impl	impl DialogTrigger {
dialog.rs	154	public	pub fn new(trigger: impl IntoElement) -> Self {
dialog.rs	161	public	pub fn handle(mut self, handle: DialogHandle) -> Self {
dialog.rs	166	public	pub fn on_open(mut self, open: impl Fn(&mut Window, &mut App) + 'static) -> Self {
dialog.rs	172	impl	impl RenderOnce for DialogTrigger {
dialog.rs	190	public	pub struct $name {
dialog.rs	195	impl	impl $name {
dialog.rs	196	public	pub fn new() -> Self {
dialog.rs	204	impl	impl Default for $name {
dialog.rs	210	impl	impl Styled for $name {
dialog.rs	216	impl	impl ParentElement for $name {
dialog.rs	222	impl	impl RenderOnce for $name {
dialog.rs	247	public	pub struct DialogTitle {
dialog.rs	253	impl	impl DialogTitle {
dialog.rs	254	public	pub fn new() -> Self {
dialog.rs	263	impl	impl Default for DialogTitle {
dialog.rs	268	impl	impl Styled for DialogTitle {
dialog.rs	273	impl	impl ParentElement for DialogTitle {
dialog.rs	278	impl	impl RenderOnce for DialogTitle {
dialog.rs	289	public	pub struct DialogDescription {
dialog.rs	295	impl	impl DialogDescription {
dialog.rs	296	public	pub fn new() -> Self {
dialog.rs	305	impl	impl Default for DialogDescription {
dialog.rs	310	impl	impl Styled for DialogDescription {
dialog.rs	315	impl	impl ParentElement for DialogDescription {
dialog.rs	320	impl	impl RenderOnce for DialogDescription {
dialog.rs	331	public	pub struct DialogClose {
dialog.rs	340	impl	impl DialogClose {
dialog.rs	341	public	pub fn new() -> Self {
dialog.rs	355	public	pub fn trigger<E: IntoElement>(mut self, build: impl FnOnce(crate::Button) -> E) -> Self {
dialog.rs	378	impl	impl Default for DialogClose {
dialog.rs	383	impl	impl ParentElement for DialogClose {
dialog.rs	388	impl	impl Styled for DialogClose {
dialog.rs	393	impl	impl RenderOnce for DialogClose {
dialog.rs	416	impl	impl Dialog {
dialog.rs	417	public	pub fn new(cx: &mut App) -> Self {
dialog.rs	439	public	pub fn open(mut self, open: bool) -> Self {
dialog.rs	443	public	pub fn handle(mut self, handle: DialogHandle) -> Self {
dialog.rs	450	public	pub fn on_open_change( mut self, handler: impl Fn(bool, DialogChangeReason, &mut Window, &mut App) + 'static, ) -> Self {
dialog.rs	462	public	pub fn backdrop(mut self, element: impl IntoElement) -> Self {
dialog.rs	466	public	pub fn popup(mut self, element: impl IntoElement) -> Self {
dialog.rs	470	public	pub fn close_on_escape(mut self, value: bool) -> Self {
dialog.rs	474	public	pub fn close_on_backdrop_press(mut self, value: bool) -> Self {
dialog.rs	478	public	pub fn dismiss_below_y(mut self, value: Pixels) -> Self {
dialog.rs	487	public	pub fn layer(mut self, index: usize, topmost: bool) -> Self {
dialog.rs	493	public	pub fn focus_handle(mut self, value: FocusHandle) -> Self {
dialog.rs	498	public	pub fn request_close( mut self, handler: impl Fn(bool, &mut Window, &mut App) + 'static, ) -> Self {
dialog.rs	507	impl	impl Styled for Dialog {
dialog.rs	512	impl	impl ParentElement for Dialog {
dialog.rs	518	impl	impl RenderOnce for Dialog {
dock/active.rs	25	impl	impl ActiveTracker {
dock/dock_area.rs	39	public	pub enum DockEvent {
dock/dock_area.rs	99	public	pub struct DockArea {
dock/dock_area.rs	118	impl	impl DockArea {
dock/dock_area.rs	126	public	pub fn new( id: impl Into<SharedString>, version: Option<usize>, _window: &mut Window, cx: &mut Context<Self>, ) -> Self {
dock/dock_area.rs	154	public	pub fn with_renderer(mut self, renderer: Rc<dyn DockAreaRenderer>) -> Self {
dock/dock_area.rs	159	public	pub fn id(&self) -> SharedString {
dock/dock_area.rs	163	public	pub fn version(&self) -> Option<usize> {
dock/dock_area.rs	172	public	pub fn set_version(&mut self, version: Option<usize>, cx: &mut Context<Self>) {
dock/dock_area.rs	179	public	pub fn bounds(&self) -> Bounds<Pixels> {
dock/dock_area.rs	189	public	pub fn layout(&self, placement: DockPlacement) -> Option<&PaneTree> {
dock/dock_area.rs	197	public	pub fn panel(&self, panel: PanelId) -> Option<&Arc<dyn PanelView>> {
dock/dock_area.rs	201	public	pub fn is_locked(&self) -> bool {
dock/dock_area.rs	211	public	pub fn is_empty(&self, placement: DockPlacement, cx: &App) -> bool {
dock/dock_area.rs	217	public	pub fn set_locked(&mut self, locked: bool, window: &mut Window, cx: &mut Context<Self>) {
dock/dock_area.rs	229	impl	impl DockArea {
dock/dock_area.rs	232	public	pub fn set_center(&mut self, layout: DockLayout, window: &mut Window, cx: &mut Context<Self>) {
dock/dock_area.rs	246	public	pub fn set_dock( &mut self, placement: DockPlacement, layout: DockLayout, window: &mut Window, cx: &mut Context<Self>, ) {
dock/dock_area.rs	271	public	pub fn remove_dock( &mut self, placement: DockPlacement, window: &mut Window, cx: &mut Context<Self>, ) {
dock/dock_area.rs	286	public	pub fn has_dock(&self, placement: DockPlacement) -> bool {
dock/dock_area.rs	293	public	pub fn is_dock_open(&self, placement: DockPlacement) -> bool {
dock/dock_area.rs	301	public	pub fn toggle_dock( &mut self, placement: DockPlacement, window: &mut Window, cx: &mut Context<Self>, ) {
dock/dock_area.rs	324	public	pub fn is_dock_collapsible(&self, placement: DockPlacement) -> bool {
dock/dock_area.rs	330	public	pub fn set_dock_collapsible( &mut self, placement: DockPlacement, collapsible: bool, _window: &mut Window, cx: &mut Context<Self>, ) {
dock/dock_area.rs	344	public	pub fn dock_size(&self, placement: DockPlacement) -> Option<Pixels> {
dock/dock_area.rs	348	public	pub fn set_dock_size( &mut self, placement: DockPlacement, size: Pixels, _window: &mut Window, cx: &mut Context<Self>, ) {
dock/dock_area.rs	368	impl	impl DockArea {
dock/dock_area.rs	371	public	pub fn add_panel<P: Panel>( &mut self, panel: Entity<P>, placement: DockPlacement, size: Option<Pixels>, window: &mut Window, cx: &mut Context<Self>, ) {
dock/dock_area.rs	389	public	pub fn add_panel_view( &mut self, panel: Arc<dyn PanelView>, placement: DockPlacement, size: Option<Pixels>, window: &mut Window, cx: &mut Context<Self>, ) {
dock/dock_area.rs	469	public	pub fn remove_panel<P: Panel>( &mut self, panel: Entity<P>, window: &mut Window, cx: &mut Context<Self>, ) {
dock/dock_area.rs	480	public	pub fn move_panel( &mut self, panel: PanelId, target: InsertTarget, window: &mut Window, cx: &mut Context<Self>, ) {
dock/dock_area.rs	558	public	pub fn select_panel(&mut self, panel: PanelId, window: &mut Window, cx: &mut Context<Self>) {
dock/dock_area.rs	580	public	pub fn split_at( &mut self, node: NodeId, panel: PanelId, placement: Placement, window: &mut Window, cx: &mut Context<Self>, ) {
dock/dock_area.rs	620	impl	impl DockArea {
dock/dock_area.rs	626	public	pub fn set_zoomed_in(&mut self, node: NodeId, window: &mut Window, cx: &mut Context<Self>) {
dock/dock_area.rs	635	public	pub fn set_zoomed_out(&mut self, window: &mut Window, cx: &mut Context<Self>) {
dock/dock_area.rs	639	public	pub fn is_zoomed(&self) -> bool {
dock/dock_area.rs	644	public	pub fn zoomed_group(&self) -> Option<NodeId> {
dock/dock_area.rs	711	impl	impl DockArea {
dock/dock_area.rs	716	public	pub fn load( &mut self, state: DockAreaState, window: &mut Window, cx: &mut Context<Self>, ) -> Result<()> {
dock/dock_area.rs	794	public	pub fn dump(&self, cx: &App) -> DockAreaState {
dock/dock_area.rs	858	impl	impl DockArea {
dock/dock_placement.rs	20	public	pub struct DockSizing {
dock/dock_placement.rs	26	impl	impl DockSizing {
dock/dock_placement.rs	27	public	pub fn new(placement: DockPlacement) -> Self {
dock/dock_placement.rs	38	public	pub fn with_area_bounds(mut self, area: Bounds<Pixels>) -> Self {
dock/dock_placement.rs	46	public	pub fn with_area_width(mut self, width: Pixels) -> Self {
dock/dock_placement.rs	54	public	pub fn with_area_height(mut self, height: Pixels) -> Self {
dock/dock_placement.rs	61	public	pub fn with_opposite_dock_size(mut self, size: Pixels) -> Self {
dock/dock_placement.rs	74	public	pub fn size_from_pointer(&self, pointer: Point<Pixels>) -> Pixels {
dock/dock_placement.rs	92	public	pub fn clamp(&self, size: Pixels) -> Pixels {
dock/dock_placement.rs	113	public	pub struct Dock {
dock/dock_placement.rs	120	impl	impl Dock {
dock/dock_placement.rs	121	public	pub fn new(size: Pixels) -> Self {
dock/dock_placement.rs	130	public	pub fn is_open(&self) -> bool {
dock/dock_placement.rs	134	public	pub fn set_open(&mut self, open: bool) {
dock/dock_placement.rs	138	public	pub fn is_collapsible(&self) -> bool {
dock/dock_placement.rs	142	public	pub fn set_collapsible(&mut self, collapsible: bool) {
dock/dock_placement.rs	146	public	pub fn size(&self) -> Pixels {
dock/dock_placement.rs	156	public	pub fn set_size(&mut self, size: Pixels) {
dock/dock_placement.rs	160	public	pub fn is_resizing(&self) -> bool {
dock/dock_placement.rs	164	public	pub fn set_resizing(&mut self, resizing: bool) {
dock/drag.rs	34	public	pub struct DragPanel {
dock/drag.rs	49	impl	impl DragPanel {
dock/drag.rs	50	public	pub fn new(panel: PanelId, source: NodeId) -> Self {
dock/drag.rs	60	public	pub fn panel(&self) -> PanelId {
dock/drag.rs	65	public	pub fn source(&self) -> NodeId {
dock/drag.rs	69	public	pub fn drag_offset(&self) -> Point<Pixels> {
dock/drag.rs	75	public	pub fn set_drag_offset(&self, offset: Point<Pixels>) {
dock/drag.rs	86	public	pub fn preview_size(&self) -> Size<Pixels> {
dock/drag.rs	90	public	pub fn set_preview_size(&self, size: Size<Pixels>) {
dock/drag.rs	94	public	pub fn drag_session_id(&self) -> u64 {
dock/drag.rs	99	impl	impl Render for DragPanel {
dock/drag.rs	109	public	pub struct AnyDrag {
dock/drag.rs	113	impl	impl AnyDrag {
dock/drag.rs	114	public	pub fn new(value: impl Any) -> Self {
dock/drag.rs	120	public	pub fn value(&self) -> &Arc<dyn Any> {
dock/drag.rs	131	public	pub struct DropTarget {
dock/drag.rs	136	impl	impl DropTarget {
dock/drag.rs	141	public	pub fn node(&self) -> NodeId {
dock/drag.rs	145	public	pub fn placement(&self) -> Option<Placement> {
dock/drag.rs	156	public	pub struct DropIndicator {
dock/drag.rs	165	impl	impl DropIndicator {
dock/drag.rs	185	public	pub fn bounds(&self) -> Bounds<Pixels> {
dock/drag.rs	190	public	pub fn placement(&self) -> Option<Placement> {
dock/drag.rs	195	public	pub fn from(&self) -> DropPlaceholderBounds {
dock/drag.rs	200	public	pub fn to(&self) -> DropPlaceholderBounds {
dock/drag.rs	206	public	pub fn drag_session_id(&self) -> u64 {
dock/drag.rs	212	public	pub fn epoch(&self) -> u64 {
dock/drag.rs	220	public	pub struct DropPlaceholderBounds {
dock/drag.rs	225	impl	impl DropPlaceholderBounds {
dock/drag.rs	230	public	pub fn for_placement(bounds: Bounds<Pixels>, placement: Option<Placement>) -> Self {
dock/drag.rs	258	public	pub fn origin(&self) -> Point<Pixels> {
dock/drag.rs	262	public	pub fn size(&self) -> Size<Pixels> {
dock/drag.rs	269	public	pub fn split_placement_at(bounds: Bounds<Pixels>, position: Point<Pixels>) -> Option<Placement> {
dock/layout/builder.rs	24	public	pub struct DockLayout {
dock/layout/builder.rs	39	impl	impl DockLayout {
dock/layout/builder.rs	41	public	pub fn h_split() -> Self {
dock/layout/builder.rs	46	public	pub fn v_split() -> Self {
dock/layout/builder.rs	51	public	pub fn tabs() -> Self {
dock/layout/builder.rs	71	public	pub fn child(mut self, child: DockLayout, size: Option<Pixels>) -> Self {
dock/layout/builder.rs	83	public	pub fn panel<P: Panel>(mut self, panel: Entity<P>) -> Self {
dock/layout/builder.rs	101	public	pub fn panel_view(mut self, panel: Arc<dyn PanelView>, cx: &App) -> Self {
dock/layout/builder.rs	114	public	pub fn active_index(mut self, ix: usize) -> Self {
dock/layout/builder.rs	178	impl	impl PaneTree {
dock/layout/edit.rs	12	public	pub enum InsertTarget {
dock/layout/edit.rs	35	public	pub struct EditResult {
dock/layout/edit.rs	39	impl	impl EditResult {
dock/layout/edit.rs	40	public	pub fn changed(&self) -> bool {
dock/layout/edit.rs	45	impl	impl PaneTree {
dock/layout/edit.rs	46	public	pub fn insert_panel(&mut self, panel: PanelId, target: InsertTarget) -> EditResult {
dock/layout/edit.rs	50	public	pub fn remove_panel(&mut self, panel: PanelId) -> EditResult {
dock/layout/edit.rs	56	public	pub fn move_panel(&mut self, panel: PanelId, target: InsertTarget) -> EditResult {
dock/layout/edit.rs	64	public	pub fn split( &mut self, at: NodeId, panel: PanelId, placement: Placement, size: Option<Pixels>, ) -> EditResult {
dock/layout/edit.rs	81	public	pub fn set_active(&mut self, node: NodeId, ix: usize) -> EditResult {
dock/layout/edit.rs	104	public	pub fn set_sizes(&mut self, node: NodeId, new_sizes: Vec<Option<Pixels>>) -> EditResult {
dock/layout/edit.rs	124	impl	impl PaneTree {
dock/layout/edit.rs	166	impl	impl PaneTree {
dock/layout/edit.rs	183	public	pub fn contains_panel(&self, panel: PanelId) -> bool {
dock/layout/edit.rs	188	impl	impl PaneTree {
dock/layout/mod.rs	7	public	pub use builder::DockLayout;
dock/layout/mod.rs	8	public	pub use edit::{EditResult, InsertTarget};
dock/layout/mod.rs	15	public	pub use node::{NodeId, PaneNode, PaneRef, PanelId};
dock/layout/mod.rs	16	public	pub use tree::{PaneTree, RootKind};
dock/layout/node.rs	6	public	pub struct NodeId(u64);
dock/layout/node.rs	8	impl	impl NodeId {
dock/layout/node.rs	13	public	pub fn as_u64(self) -> u64 {
dock/layout/node.rs	21	public	pub struct PanelId(u64);
dock/layout/node.rs	23	impl	impl PanelId {
dock/layout/node.rs	24	public	pub fn from_u64(raw: u64) -> Self {
dock/layout/node.rs	28	public	pub fn as_u64(self) -> u64 {
dock/layout/node.rs	33	impl	impl From<EntityId> for PanelId {
dock/layout/node.rs	57	public	pub enum PaneRef<'a> {
dock/layout/node.rs	70	public	pub struct PaneNode {
dock/layout/node.rs	75	impl	impl PaneNode {
dock/layout/node.rs	80	public	pub fn id(&self) -> NodeId {
dock/layout/node.rs	84	public	pub fn kind(&self) -> PaneRef<'_> {
dock/layout/node.rs	111	public	pub fn walk(&self, f: &mut impl FnMut(&PaneNode)) {
dock/layout/normalize.rs	13	impl	impl PaneTree {
dock/layout/normalize.rs	33	public	pub fn normalize(&mut self) {
dock/layout/tree.rs	12	public	pub enum RootKind {
dock/layout/tree.rs	46	public	pub struct PaneTree {
dock/layout/tree.rs	51	impl	impl PaneTree {
dock/layout/tree.rs	52	public	pub fn new(root_kind: RootKind) -> Self {
dock/layout/tree.rs	64	public	pub fn root(&self) -> &PaneNode {
dock/layout/tree.rs	73	public	pub fn root_kind(&self) -> RootKind {
dock/layout/tree.rs	82	public	pub fn node_ids(&self) -> Vec<NodeId> {
dock/layout/tree.rs	89	public	pub fn panels(&self) -> impl Iterator<Item = PanelId> {
dock/layout/tree.rs	98	public	pub fn find_node(&self, id: NodeId) -> Option<&PaneNode> {
dock/layout/tree.rs	103	public	pub fn find_panel_node(&self, panel: PanelId) -> Option<NodeId> {
